epoch,iteration,loss,accuracy,learning_rate
0,60000,0.123733,0.953300,0.100000
1,61000,0.144009,0.965500,0.100000
1,62000,0.134567,0.959900,0.100000
1,63000,0.090467,0.963000,0.100000
1,64000,0.086671,0.966400,0.100000
1,65000,0.077204,0.961800,0.100000
1,66000,0.112216,0.966900,0.100000
1,67000,0.098187,0.960900,0.100000
1,68000,0.121975,0.944900,0.100000
1,69000,0.137142,0.952900,0.100000
1,70000,0.080779,0.964000,0.100000
1,71000,0.103866,0.951700,0.100000
1,72000,0.106470,0.954600,0.100000
1,73000,0.111809,0.961400,0.100000
1,74000,0.118934,0.957300,0.100000
1,75000,0.108770,0.962200,0.100000
1,76000,0.092916,0.965500,0.100000
1,77000,0.092100,0.953500,0.100000
1,78000,0.122636,0.953000,0.100000
1,79000,0.071482,0.968100,0.100000
1,80000,0.099135,0.955100,0.100000
1,81000,0.118415,0.963000,0.100000
1,82000,0.061893,0.969000,0.100000
1,83000,0.093738,0.962700,0.100000
1,84000,0.087628,0.965400,0.100000
1,85000,0.100597,0.966200,0.100000
1,86000,0.106433,0.956600,0.100000
1,87000,0.124855,0.967000,0.100000
1,88000,0.083504,0.967800,0.100000
1,89000,0.100428,0.960900,0.100000
1,90000,0.094867,0.969900,0.100000
1,91000,0.072666,0.959700,0.100000
1,92000,0.116968,0.966000,0.100000
1,93000,0.095333,0.971100,0.100000
1,94000,0.064526,0.972400,0.100000
1,95000,0.109631,0.971000,0.100000
1,96000,0.073788,0.972700,0.100000
1,97000,0.072125,0.972600,0.100000
1,98000,0.123349,0.974800,0.100000
1,99000,0.059349,0.966300,0.100000
1,100000,0.113186,0.969500,0.100000
1,101000,0.060605,0.971800,0.100000
1,102000,0.096003,0.959400,0.100000
1,103000,0.128042,0.966200,0.100000
1,104000,0.081878,0.967400,0.100000
1,105000,0.086929,0.963400,0.100000
1,106000,0.090454,0.955200,0.100000
1,107000,0.120166,0.959000,0.100000
1,108000,0.115371,0.963500,0.100000
1,109000,0.084051,0.962400,0.100000
1,110000,0.138750,0.946700,0.100000
1,111000,0.112902,0.970900,0.100000
1,112000,0.072610,0.969300,0.100000
1,113000,0.098056,0.963900,0.100000
1,114000,0.081732,0.965300,0.100000
1,115000,0.059797,0.961700,0.100000
1,116000,0.081723,0.963000,0.100000
1,117000,0.068823,0.966400,0.100000
1,118000,0.063743,0.969600,0.100000
1,119000,0.041928,0.962800,0.100000
1,120000,0.078182,0.962300,0.100000
2,121000,0.095127,0.971400,0.100000
2,122000,0.077725,0.966800,0.100000
2,123000,0.062219,0.963700,0.100000
2,124000,0.063107,0.968700,0.100000
2,125000,0.054654,0.968000,0.100000
2,126000,0.077955,0.969600,0.100000
2,127000,0.070858,0.967300,0.100000
2,128000,0.070946,0.964500,0.100000
2,129000,0.091841,0.961700,0.100000
2,130000,0.066847,0.964200,0.100000
2,131000,0.075530,0.960600,0.100000
2,132000,0.087805,0.957300,0.100000
2,133000,0.060895,0.970100,0.100000
2,134000,0.048300,0.972700,0.100000
2,135000,0.060378,0.967800,0.100000
2,136000,0.070320,0.970900,0.100000
2,137000,0.076660,0.955400,0.100000
2,138000,0.079017,0.967700,0.100000
2,139000,0.043079,0.971600,0.100000
2,140000,0.060513,0.971300,0.100000
2,141000,0.090881,0.969000,0.100000
2,142000,0.045269,0.974800,0.100000
2,143000,0.080501,0.970400,0.100000
2,144000,0.058052,0.974500,0.100000
2,145000,0.055784,0.970100,0.100000
2,146000,0.066526,0.968100,0.100000
2,147000,0.092070,0.962400,0.100000
2,148000,0.062348,0.963400,0.100000
2,149000,0.055547,0.972100,0.100000
2,150000,0.055216,0.967300,0.100000
2,151000,0.048722,0.970300,0.100000
2,152000,0.076568,0.972100,0.100000
2,153000,0.069573,0.965300,0.100000
2,154000,0.098374,0.969800,0.100000
2,155000,0.100920,0.968600,0.100000
2,156000,0.079695,0.970900,0.100000
2,157000,0.056922,0.973300,0.100000
2,158000,0.086602,0.972900,0.100000
2,159000,0.044838,0.974000,0.100000
2,160000,0.102688,0.969500,0.100000
2,161000,0.069804,0.971000,0.100000
2,162000,0.069525,0.973600,0.100000
2,163000,0.084158,0.967200,0.100000
2,164000,0.065777,0.966000,0.100000
2,165000,0.068228,0.974500,0.100000
2,166000,0.060057,0.969900,0.100000
2,167000,0.063899,0.963200,0.100000
2,168000,0.096312,0.971700,0.100000
2,169000,0.064139,0.970200,0.100000
2,170000,0.106538,0.965400,0.100000
2,171000,0.074070,0.970600,0.100000
2,172000,0.056555,0.970400,0.100000
2,173000,0.076347,0.964600,0.100000
2,174000,0.076391,0.969600,0.100000
2,175000,0.050714,0.959200,0.100000
2,176000,0.068612,0.973800,0.100000
2,177000,0.047450,0.972800,0.100000
2,178000,0.037438,0.974600,0.100000
2,179000,0.022248,0.968900,0.100000
2,180000,0.051904,0.973000,0.100000
3,181000,0.073368,0.973300,0.100000
3,182000,0.054869,0.972400,0.100000
3,183000,0.062558,0.971400,0.100000
3,184000,0.057044,0.972800,0.100000
3,185000,0.040022,0.971600,0.100000
3,186000,0.047075,0.973900,0.100000
3,187000,0.045359,0.969900,0.100000
3,188000,0.041377,0.973600,0.100000
3,189000,0.078301,0.961600,0.100000
3,190000,0.033503,0.975600,0.100000
3,191000,0.065731,0.971100,0.100000
3,192000,0.058075,0.963600,0.100000
3,193000,0.045600,0.968300,0.100000
3,194000,0.074407,0.974800,0.100000
3,195000,0.040347,0.970800,0.100000
3,196000,0.054160,0.972000,0.100000
3,197000,0.057899,0.970000,0.100000
3,198000,0.064644,0.973500,0.100000
3,199000,0.027030,0.974800,0.100000
3,200000,0.057186,0.972600,0.100000
3,201000,0.062738,0.967300,0.100000
3,202000,0.023999,0.972200,0.100000
3,203000,0.063171,0.968700,0.100000
3,204000,0.040734,0.969100,0.100000
3,205000,0.050796,0.966700,0.100000
3,206000,0.052124,0.966200,0.100000
3,207000,0.109405,0.970500,0.100000
3,208000,0.052082,0.967800,0.100000
3,209000,0.053795,0.965300,0.100000
3,210000,0.048170,0.972000,0.100000
3,211000,0.027347,0.973500,0.100000
3,212000,0.067048,0.972800,0.100000
3,213000,0.065772,0.969200,0.100000
3,214000,0.024303,0.970800,0.100000
3,215000,0.094908,0.970500,0.100000
3,216000,0.060441,0.975900,0.100000
3,217000,0.034638,0.971700,0.100000
3,218000,0.098915,0.974900,0.100000
3,219000,0.058630,0.973700,0.100000
3,220000,0.049927,0.974900,0.100000
3,221000,0.043789,0.975100,0.100000
3,222000,0.076591,0.973600,0.100000
3,223000,0.060414,0.973700,0.100000
3,224000,0.051265,0.970200,0.100000
3,225000,0.047380,0.969300,0.100000
3,226000,0.077648,0.963900,0.100000
3,227000,0.055409,0.966200,0.100000
3,228000,0.099781,0.968900,0.100000
3,229000,0.033120,0.972600,0.100000
3,230000,0.074128,0.969100,0.100000
3,231000,0.053400,0.973700,0.100000
3,232000,0.047572,0.969400,0.100000
3,233000,0.045156,0.965600,0.100000
3,234000,0.088747,0.963100,0.100000
3,235000,0.045957,0.967700,0.100000
3,236000,0.038171,0.972400,0.100000
3,237000,0.039092,0.963800,0.100000
3,238000,0.062281,0.969300,0.100000
3,239000,0.018570,0.967800,0.100000
3,240000,0.061357,0.966300,0.100000
4,241000,0.058372,0.968900,0.100000
4,242000,0.069257,0.972300,0.100000
4,243000,0.037021,0.968300,0.100000
4,244000,0.038833,0.969700,0.100000
4,245000,0.033442,0.973900,0.100000
4,246000,0.040878,0.970000,0.100000
4,247000,0.039277,0.967500,0.100000
4,248000,0.040511,0.972100,0.100000
4,249000,0.052965,0.955400,0.100000
4,250000,0.021482,0.972300,0.100000
4,251000,0.054374,0.965300,0.100000
4,252000,0.055787,0.939900,0.100000
4,253000,0.035774,0.974700,0.100000
4,254000,0.034667,0.974900,0.100000
4,255000,0.043632,0.975000,0.100000
4,256000,0.039587,0.970700,0.100000
4,257000,0.043345,0.974500,0.100000
4,258000,0.058709,0.972700,0.100000
4,259000,0.034303,0.976200,0.100000
4,260000,0.048547,0.971700,0.100000
4,261000,0.056956,0.968900,0.100000
4,262000,0.052989,0.970200,0.100000
4,263000,0.048702,0.973100,0.100000
4,264000,0.050679,0.974300,0.100000
4,265000,0.033630,0.972700,0.100000
4,266000,0.067866,0.960300,0.100000
4,267000,0.078033,0.964800,0.100000
4,268000,0.043319,0.968600,0.100000
4,269000,0.032797,0.974400,0.100000
